"Date";"Date_UTC";"PoolName";"Currency";"Rate";"Balance";"Paid";"Earnings";"Value";"Balance_Sat";"Paid_Sat";"Earnings_Sat";"Value_Sat"
"30/12/2019 7:26:35";"30/12/2019 0:26:35";"MinerRocks";"TUBE";"634792,23994756";"27,47071119";"517,361";"133,87768466";"0,06771066";"4328";"81501";"21090";"11"
"30/12/2019 7:26:35";"30/12/2019 0:26:35";"ZergPool";"BTC";"1";"0,00046774";"0,00000000";"0,00005713";"0,00000037";"46774";"0";"5713";"37"
"30/12/2019 7:26:35";"30/12/2019 0:26:35";"ZergPool";"LTC";"171,423673609325";"0,02437129";"0,00000000";"0,01144855";"0,00004201";"14217";"0";"6679";"25"
"30/12/2019 7:57:26";"30/12/2019 0:57:26";"MinerRocks";"TUBE";"638198,584496056";"27,81683012";"517,361";"134,22380359";"0,34611893";"4359";"81066";"21032";"54"
"30/12/2019 7:57:26";"30/12/2019 0:57:26";"ZergPool";"BTC";"1";"0,00046789";"0,00000000";"0,00005728";"0,00000015";"46789";"0";"5728";"15"
"30/12/2019 8:27:53";"30/12/2019 1:27:53";"HeroMiners";"XCASH";"315545178,377566";"1188,368678";"183141,77";"17973,674181";"334,607386";"377";"58040";"5696";"106"
"30/12/2019 8:27:53";"30/12/2019 1:27:53";"MinerRocks";"TUBE";"629694,332777398";"28,63091693";"517,361";"135,03789040";"0,81408681";"4547";"82161";"21445";"129"
"30/12/2019 8:27:53";"30/12/2019 1:27:53";"ZergPool";"LTC";"171,071764605252";"0,02437648";"0,00000000";"0,01145374";"0,00000519";"14249";"0";"6695";"3"
"30/12/2019 8:57:52";"30/12/2019 1:57:52";"HeroMiners";"XCASH";"315140220,440309";"1276,670878";"183141,77";"18061,976381";"88,302200";"405";"58114";"5731";"28"
"30/12/2019 8:57:52";"30/12/2019 1:57:52";"MinerRocks";"TUBE";"629134,841693446";"29,06335132";"517,361";"135,47032479";"0,43243439";"4620";"82234";"21533";"69"
"30/12/2019 8:57:52";"30/12/2019 1:57:52";"MiningRigRentals";"BTC";"1";"0,00211228";"0";"0,00163526";"0,00023763";"211228";"0";"163526";"23763"
"30/12/2019 8:57:52";"30/12/2019 1:57:52";"NLpool";"BTC";"1";"0,00013780";"0";"0,00000500";"0,00000016";"13780";"0";"500";"16"
"30/12/2019 8:57:52";"30/12/2019 1:57:52";"ZergPool";"BTC";"1";"0,00046834";"0,00000000";"0,00005773";"0,00000045";"46834";"0";"5773";"45"
"30/12/2019 9:28:53";"30/12/2019 2:28:53";"MinerRocks";"TUBE";"633018,95519659";"29,06793492";"517,361";"135,47490839";"0,00458360";"4592";"81729";"21401";"1"
"30/12/2019 9:28:53";"30/12/2019 2:28:53";"ZergPool";"BTC";"1";"0,00046866";"0,00000000";"0,00005805";"0,00000032";"46866";"0";"5805";"32"
"30/12/2019 9:58:57";"30/12/2019 2:58:57";"NLpool";"BTC";"1";"0,00013781";"0";"0,00000501";"0,00000001";"13781";"0";"501";"1"
"30/12/2019 9:58:57";"30/12/2019 2:58:57";"ZergPool";"BTC";"1";"0,00046872";"0,00000000";"0,00005811";"0,00000006";"46872";"0";"5811";"6"
"30/12/2019 10:29:10";"30/12/2019 3:29:10";"HeroMiners";"XCASH";"304037838,481755";"1647,773668";"183141,77";"18433,079171";"371,102790";"542";"60237";"6063";"122"
"30/12/2019 10:29:10";"30/12/2019 3:29:10";"NLpool";"BTC";"1";"0,00013785";"0";"0,00000505";"0,00000004";"13785";"0";"505";"4"
"30/12/2019 10:29:10";"30/12/2019 3:29:10";"SparkPool";"ETH";"54,8546352166758";"0,004021";"0,004021";"0,007876";"0,000006";"7330";"7330";"14358";"11"
"30/12/2019 10:59:21";"30/12/2019 3:59:21";"HeroMiners";"XCASH";"296767690,272226";"1928,122583";"183141,77";"18713,428086";"280,348915";"650";"61712";"6306";"94"
"30/12/2019 10:59:21";"30/12/2019 3:59:21";"SparkPool";"ETH";"54,8546352166758";"0,004027";"0,004027";"0,007888";"0,000012";"7341";"7341";"14380";"22"
"30/12/2019 10:59:21";"30/12/2019 3:59:21";"ZergPool";"LTC";"171,291538198013";"0,02442474";"0,00000000";"0,01150200";"0,00004826";"14259";"0";"6715";"28"
"12/30/2019 12:07:27 PM","12/30/2019 5:07:27 AM","HeroMiners","XCASH","303938022.332627","1958.491143","183141.77","18743.796646","30.368560","644","60256","6167","10"
"12/30/2019 1:26:28 PM","12/30/2019 6:26:28 AM","HeroMiners","BLOC","1447951.33467453","0.1854","171.1947","60.8852","14.3172","13","11823","4205","989"
"12/30/2019 1:26:28 PM","12/30/2019 6:26:28 AM","HeroMiners","CCX","83096.6352229698","0.268252","290.3967","5.166721","0.492852","323","349469","6218","593"
"12/30/2019 1:26:28 PM","12/30/2019 6:26:28 AM","HeroMiners","IRD","4677694.69516144","0.83566928","5.9985","6.48319772","0.20659303","18","128","139","4"
"12/30/2019 1:26:28 PM","12/30/2019 6:26:28 AM","HeroMiners","TRTL","353979145.085596","20317.98","118924.9","135471.55","193.38","5740","33597","38271","55"
"12/30/2019 1:26:28 PM","12/30/2019 6:26:28 AM","HeroMiners","XCASH","304158278.305506","2063.338848","183141.77","18848.644351","104.847705","678","60213","6197","34"
"12/30/2019 1:26:28 PM","12/30/2019 6:26:28 AM","MinerRocks","TUBE","647492.948032538","29.1136253","517.361","135.52059877","0.04569038","4496","79902","20930","7"
"12/30/2019 1:26:28 PM","12/30/2019 6:26:28 AM","SparkPool","ETH","54.7495209416918","0.004036","0.004036","0.007906","0.000018","7372","7372","14440","33"
"12/30/2019 1:26:28 PM","12/30/2019 6:26:28 AM","ZergPool","BTC","1","0.00046879","0.00000000","0.00005818","0.00000007","46879","0","5818","7"
"12/30/2019 1:26:28 PM","12/30/2019 6:26:28 AM","ZergPool","LTC","170.735871606625","0.02443231","0.00000000","0.01150957","0.00000757","14310","0","6741","4"
"12/30/2019 1:56:54 PM","12/30/2019 6:56:54 AM","HeroMiners","CCX","83956.0353435713","0.288549","290.3967","5.187018","0.020297","344","345891","6178","24"
"12/30/2019 1:56:54 PM","12/30/2019 6:56:54 AM","HeroMiners","XCASH","308368628.388536","2152.68133","183141.77","18937.986833","89.342482","698","59391","6141","29"
"12/30/2019 1:56:54 PM","12/30/2019 6:56:54 AM","MinerRocks","TUBE","655138.11813552","29.26521032","517.361","135.67218379","0.15158502","4467","78970","20709","23"
"12/30/2019 1:56:54 PM","12/30/2019 6:56:54 AM","SparkPool","CKB","970202.984936631","1.516474","1.516474","2.364604","0.045620","156","156","244","5"
"12/30/2019 1:56:54 PM","12/30/2019 6:56:54 AM","SparkPool","BEAM","13354.226842471","0.04653","110.721237","0.083981","0.001596","348","829110","629","12"
"12/30/2019 1:56:54 PM","12/30/2019 6:56:54 AM","ZergPool","BTC","1","0.00046890","0.00000000","0.00005829","0.00000011","46890","0","5829","11"
"12/30/2019 2:28:27 PM","12/30/2019 7:28:27 AM","HeroMiners","TRTL","356198449.824383","20331.01","118924.9","135484.58","13.03","5708","33387","38036","4"
"12/30/2019 2:28:27 PM","12/30/2019 7:28:27 AM","HeroMiners","XCASH","307276385.060439","2242.214388","183141.77","19027.519891","89.533058","730","59602","6192","29"
"12/30/2019 2:28:27 PM","12/30/2019 7:28:27 AM","MinerRocks","TUBE","656194.997774521","29.42850275","517.361","135.83547622","0.16329243","4485","78843","20700","25"
"12/30/2019 2:28:27 PM","12/30/2019 7:28:27 AM","MinerRocks","RYO","381268.844636028","17.329478179","296.49","3.468905610","0.045864998","4545","77764","910","12"
"12/30/2019 2:28:27 PM","12/30/2019 7:28:27 AM","MiningRigRentals","BTC","1","0.00214377","0","0.00166675","0.00003149","214377","0","166675","3149"
"12/30/2019 2:28:27 PM","12/30/2019 7:28:27 AM","SparkPool","ETH","54.421768707483","0.004043","0.004043","0.007920","0.000014","7429","7429","14553","26"
"12/30/2019 2:28:27 PM","12/30/2019 7:28:27 AM","SparkPool","CKB","971169.810362313","1.594578","1.594578","2.520812","0.156208","164","164","260","16"
"12/30/2019 2:28:27 PM","12/30/2019 7:28:27 AM","SparkPoolGRIN_29","GRIN","7446.16755385477","0.832793","5.264149","0.027676","0.003541","11184","70696","372","48"
"12/30/2019 2:28:27 PM","12/30/2019 7:28:27 AM","ZergPool","BTC","1","0.00046899","0.00000000","0.00005838","0.00000009","46899","0","5838","9"
"12/30/2019 3:00:15 PM","12/30/2019 8:00:15 AM","HeroMiners","TRTL","353313446.904423","20352.87","118924.9","135506.44","21.86","5761","33660","38353","6"
"12/30/2019 3:00:15 PM","12/30/2019 8:00:15 AM","MinerRocks","RYO","381381.592147101","17.407121482","296.49","3.546548913","0.077643303","4564","77741","930","20"
"12/30/2019 3:00:15 PM","12/30/2019 8:00:15 AM","SparkPool","ETH","54.4810678289294","0.004062","0.004062","0.007958","0.000038","7456","7456","14607","70"
"12/30/2019 3:00:15 PM","12/30/2019 8:00:15 AM","ZergPool","LTC","168.293503870751","0.02448199","0.00000000","0.01155925","0.00004968","14547","0","6869","30"
"12/30/2019 3:30:52 PM","12/30/2019 8:30:52 AM","HeroMiners","XWP","166791.091111046","0.371474184581","0","0.124024936388","0.002533094454","223","0","74","2"
"12/30/2019 3:30:52 PM","12/30/2019 8:30:52 AM","MinerRocks","RYO","381400.360169367","17.433265001","296.49","3.572692432","0.026143519","4571","77737","937","7"
"12/30/2019 3:30:52 PM","12/30/2019 8:30:52 AM","SparkPool","BEAM","13444.0202285309","0.047883","110.722589","0.086686","0.002705","356","823582","645","20"
"12/30/2019 4:01:06 PM","12/30/2019 9:01:06 AM","MinerRocks","RYO","381369.716226731","17.455786676","296.49","3.595214107","0.022521675","4577","77743","943","6"
"12/30/2019 4:01:06 PM","12/30/2019 9:01:06 AM","ZergPool","BTC","1","0.00046921","0.00000000","0.00005860","0.00000022","46921","0","5860","22"
"12/30/2019 4:31:06 PM","12/30/2019 9:31:06 AM","NLpool","BTC","1","0.00013786","0","0.00000506","0.00000001","13786","0","506","1"
"12/30/2019 4:31:06 PM","12/30/2019 9:31:06 AM","SparkPool","BEAM","13517.5212338771","0.049484","110.724191","0.089889","0.003203","366","819116","665","24"
"12/30/2019 4:31:06 PM","12/30/2019 9:31:06 AM","ZergPool","BTC","1","0.00046932","0.00000000","0.00005871","0.00000011","46932","0","5871","11"
"12/30/2019 5:04:03 PM","12/30/2019 10:04:03 AM","MinerRocks","XTA","861654.665462908","0.986139419713","0","0.108233440266","0.053584581769","114","0","13","6"
"12/30/2019 5:04:03 PM","12/30/2019 10:04:03 AM","ZergPool","BTC","1","0.00046935","0.00000000","0.00005874","0.00000003","46935","0","5874","3"
"12/30/2019 5:35:37 PM","12/30/2019 10:35:37 AM","HeroMiners","UPX","101719545.577591","759.22","3117.8","1219.68","1.28","746","3065","1199","1"
"12/30/2019 5:35:37 PM","12/30/2019 10:35:37 AM","MinerRocks","TUBE","647533.252024221","29.43299385","517.361","135.83996732","0.00449110","4545","79897","20978","1"
"12/30/2019 5:35:37 PM","12/30/2019 10:35:37 AM","SparkPool","ETH","54.8095368594135","0.004069","0.004069","0.007972","0.000014","7424","7424","14545","26"
"12/30/2019 5:35:37 PM","12/30/2019 10:35:37 AM","ZergPool","BTC","1","0.00046961","0.00000000","0.00005900","0.00000026","46961","0","5900","26"
"12/30/2019 6:07:29 PM","12/30/2019 11:07:29 AM","MinerRocks","TUBE","602554.100317432","29.45289093","517.361","135.85986440","0.01989708","4888","85861","22547","3"
"12/30/2019 6:07:29 PM","12/30/2019 11:07:29 AM","NLpool","BTC","1","0.00013817","0","0.00000537","0.00000031","13817","0","537","31"
"12/30/2019 6:07:29 PM","12/30/2019 11:07:29 AM","ZergPool","BTC","1","0.00046966","0.00000000","0.00005905","0.00000005","46966","0","5905","5"
"12/30/2019 6:39:46 PM","12/30/2019 11:39:46 AM","MinerRocks","TUBE","612467.44631321","29.46052153","517.361","135.86749500","0.00763060","4810","84472","22184","1"
"12/30/2019 6:39:46 PM","12/30/2019 11:39:46 AM","NLpool","BTC","1","0.00013833","0","0.00000553","0.00000016","13833","0","553","16"
"12/30/2019 6:39:46 PM","12/30/2019 11:39:46 AM","ZergPool","LTC","170.430336599915","0.02456705","0.00000000","0.01164431","0.00008506","14415","0","6832","50"
"12/30/2019 7:10:01 PM","12/30/2019 12:10:01 PM","MinerRocks","TUBE","629110.757803704","29.46166423","517.361","135.86863770","0.00114270","4683","82237","21597","0"
"12/30/2019 7:10:01 PM","12/30/2019 12:10:01 PM","ZergPool","LTC","170.198280997362","0.02467858","0.00000000","0.01175584","0.00011153","14500","0","6907","66"
"12/30/2019 7:40:32 PM","12/30/2019 12:40:32 PM","HeroMiners","BLOC","1449243.49566111","0.2337","171.1947","60.9335","0.0483","16","11813","4205","3"
"12/30/2019 7:40:32 PM","12/30/2019 12:40:32 PM","HeroMiners","TRTL","357519688.636395","20368.66","118924.9","135522.23","15.79","5697","33264","37906","4"
"12/30/2019 7:40:32 PM","12/30/2019 12:40:32 PM","MinerRocks","TUBE","622871.030145677","29.46513288","517.361","135.87210635","0.00346865","4731","83061","21814","1"
"12/30/2019 7:40:32 PM","12/30/2019 12:40:32 PM","NLpool","BTC","1","0.00013843","0","0.00000563","0.00000010","13843","0","563","10"
"12/30/2019 7:40:32 PM","12/30/2019 12:40:32 PM","NLpool","LTC","169.692855930765","0.00046708","0","0.00050147","0.00000485","275","0","296","3"
"12/30/2019 7:40:32 PM","12/30/2019 12:40:32 PM","SparkPool","CKB","973940.345970256","1.659917","1.659917","2.651490","0.130678","170","170","272","13"
"12/30/2019 7:40:32 PM","12/30/2019 12:40:32 PM","ZergPool","BTC","1","0.00046992","0.00000000","0.00005931","0.00000026","46992","0","5931","26"
"12/30/2019 7:40:32 PM","12/30/2019 12:40:32 PM","ZergPool","LTC","169.692855930765","0.02471816","0.00000000","0.01179542","0.00003958","14566","0","6951","23"
"12/30/2019 8:12:22 PM","12/30/2019 1:12:22 PM","HeroMiners","BLOC","1449705.79270707","0.4005","171.1947","61.1003","0.1668","28","11809","4215","12"
"12/30/2019 8:12:22 PM","12/30/2019 1:12:22 PM","MinerRocks","TUBE","624272.004574316","29.48140701","517.361","135.88838048","0.01627413","4723","82874","21767","3"
"12/30/2019 8:12:22 PM","12/30/2019 1:12:22 PM","ZergPool","BTC","1","0.00047070","0.00000000","0.00006009","0.00000078","47070","0","6009","78"
"12/30/2019 8:12:22 PM","12/30/2019 1:12:22 PM","ZergPool","LTC","171.939477303989","0.02476237","0.00000000","0.01183963","0.00004421","14402","0","6886","26"
"12/30/2019 8:42:51 PM","12/30/2019 1:42:51 PM","MinerRocks","TUBE","619900.896896657","29.48656862","517.361","135.89354209","0.00516161","4757","83459","21922","1"
"12/30/2019 8:42:51 PM","12/30/2019 1:42:51 PM","ZergPool","BTC","1","0.00047088","0.00000000","0.00006027","0.00000018","47088","0","6027","18"
"12/30/2019 8:42:51 PM","12/30/2019 1:42:51 PM","ZergPool","LTC","171.115674195756","0.02476417","0.00000000","0.01184143","0.00000180","14472","0","6920","1"
"12/30/2019 9:12:58 PM","12/30/2019 2:12:58 PM","HeroMiners","BLOC","1448964.91907106","0.4377","171.1947","61.1375","0.0372","30","11815","4219","3"
"12/30/2019 9:12:58 PM","12/30/2019 2:12:58 PM","HeroMiners","CCX","82776.5354651399","0.290034","290.3967","5.188503","0.001485","350","350820","6268","2"
"12/30/2019 9:12:58 PM","12/30/2019 2:12:58 PM","MinerRocks","TUBE","604706.263265004","29.49433823","517.361","135.90131170","0.00776961","4877","85556","22474","1"
"12/30/2019 9:12:58 PM","12/30/2019 2:12:58 PM","SparkPool","ETH","55.3097345132743","0.004072","0.004072","0.007978","0.000006","7362","7362","14424","11"
"12/30/2019 9:12:58 PM","12/30/2019 2:12:58 PM","SparkPool","CKB","974593.319960914","1.747035","1.747035","2.825726","0.174236","179","179","290","18"
"12/30/2019 9:12:58 PM","12/30/2019 2:12:58 PM","ZergPool","BTC","1","0.00047096","0.00000000","0.00006035","0.00000008","47096","0","6035","8"
"12/30/2019 9:45:25 PM","12/30/2019 2:45:25 PM","MinerRocks","TUBE","601249.269696032","29.55035989","517.361","135.95733336","0.05602166","4915","86048","22612","9"
"12/30/2019 9:45:25 PM","12/30/2019 2:45:25 PM","NLpool","LTC","171.306209850107","0.00047927","0","0.00051366","0.00001219","280","0","300","7"
"12/30/2019 9:45:25 PM","12/30/2019 2:45:25 PM","ZergPool","BTC","1","0.00047098","0.00000000","0.00006037","0.00000002","47098","0","6037","2"
"12/30/2019 9:45:25 PM","12/30/2019 2:45:25 PM","ZergPool","LTC","171.306209850107","0.02477876","0.00000000","0.01185602","0.00001459","14465","0","6921","9"
"12/30/2019 10:17:16 PM","12/30/2019 3:17:16 PM","HeroMiners","BLOC","1449157.04315588","0.4764","171.1947","61.1762","0.0387","33","11813","4222","3"
"12/30/2019 10:17:16 PM","12/30/2019 3:17:16 PM","HeroMiners","UPX","102881104.306626","761.28","3117.8","1221.74","2.06","740","3030","1188","2"
"12/30/2019 10:17:16 PM","12/30/2019 3:17:16 PM","HeroMiners","XCASH","300270161.754184","2272.650545","183141.77","19057.956048","30.436157","757","60992","6347","10"
"12/30/2019 10:17:16 PM","12/30/2019 3:17:16 PM","MinerRocks","TUBE","601841.867885985","29.61884721","517.361","136.02582068","0.06848732","4921","85963","22602","11"
"12/30/2019 10:17:16 PM","12/30/2019 3:17:16 PM","ZergPool","BTC","1","0.00047099","0.00000000","0.00006038","0.00000001","47099","0","6038","1"
"12/30/2019 10:47:29 PM","12/30/2019 3:47:29 PM","MinerRocks","TUBE","611902.534366458","29.65874578","517.361","136.06571925","0.03989857","4847","84550","22237","7"
"12/30/2019 10:47:29 PM","12/30/2019 3:47:29 PM","ZergPool","BTC","1","0.00047104","0.00000000","0.00006043","0.00000005","47104","0","6043","5"
"12/30/2019 11:17:41 PM","12/30/2019 4:17:41 PM","HeroMiners","UPX","102502597.094424","766.11","3117.8","1226.57","4.83","747","3042","1197","5"
"12/30/2019 11:17:41 PM","12/30/2019 4:17:41 PM","HeroMiners","XCASH","301061848.050828","2290.094996","183141.77","19075.400499","17.444451","761","60832","6336","6"
"12/30/2019 11:17:41 PM","12/30/2019 4:17:41 PM","MinerRocks","TUBE","607443.021040309","29.73949534","517.361","136.14646881","0.08074956","4896","85170","22413","13"
"12/30/2019 11:17:41 PM","12/30/2019 4:17:41 PM","MinerRocks","XTA","847819.625482123","0.999947619466","0","0.122041640019","0.013808199753","118","0","14","2"
"12/30/2019 11:17:41 PM","12/30/2019 4:17:41 PM","ZergPool","BTC","1","0.00047126","0.00000000","0.00006065","0.00000022","47126","0","6065","22"
"12/31/2019 1:04:52 AM","12/30/2019 6:04:52 PM","MinerRocks","TUBE","601810.48575116","29.78332939","517.361","136.19030286","0.04383405","4949","85967","22630","7"
"12/31/2019 1:04:52 AM","12/30/2019 6:04:52 PM","MiningRigRentals","BTC","1","0.00218514","0","0.00170812","0.00004137","218514","0","170812","4137"
"12/31/2019 1:04:52 AM","12/30/2019 6:04:52 PM","ZergPool","BTC","1","0.00047131","0.00000000","0.00006070","0.00000005","47131","0","6070","5"
"12/31/2019 2:09:38 AM","12/30/2019 7:09:38 PM","HeroMiners","XCASH","308088724.515875","2309.242854","183141.77","19094.548357","19.147858","750","59444","6198","6"
"12/31/2019 2:09:38 AM","12/30/2019 7:09:38 PM","ZergPool","BTC","1","0.00047161","0.00000000","0.00006100","0.00000030","47161","0","6100","30"
"12/31/2019 3:08:35 AM","12/30/2019 8:08:35 PM","HeroMiners","BLOC","1450001.30229901","0.0582","173.0946","62.6579","1.4817","4","11938","4321","102"
"12/31/2019 3:39:28 AM","12/30/2019 8:39:28 PM","HeroMiners","BLOC","1449239.12350833","1.051","173.0946","63.6507","0.9928","73","11944","4392","69"
"12/31/2019 3:39:28 AM","12/30/2019 8:39:28 PM","ZergPool","BTC","1","0.00047171","0.00000000","0.00006110","0.00000010","47171","0","6110","10"
"12/31/2019 4:09:30 AM","12/30/2019 9:09:30 PM","HeroMiners","BLOC","1449865.6569568","0.8207","174.0945","64.4203","0.7696","57","12008","4443","53"
"12/31/2019 4:09:30 AM","12/30/2019 9:09:30 PM","ZergPool","LTC","172.205958326158","0.02486684","0.00000000","0.01194410","0.00008808","14440","0","6936","51"
"12/31/2019 4:39:36 AM","12/30/2019 9:39:36 PM","HeroMiners","BLOC","1448600.27670797","1.4086","174.0945","65.0082","0.5879","97","12018","4488","41"
"12/31/2019 4:39:36 AM","12/30/2019 9:39:36 PM","ZergPool","LTC","171.777033410633","0.02486888","0.00000000","0.01194614","0.00000204","14477","0","6954","1"
"12/31/2019 5:10:20 AM","12/30/2019 10:10:20 PM","HeroMiners","BLOC","1448807.37734393","0.1416","175.4944","65.1411","0.1329","10","12113","4496","9"
"12/31/2019 5:10:20 AM","12/30/2019 10:10:20 PM","ZergPool","BTC","1","0.00047173","0.00000000","0.00006112","0.00000002","47173","0","6112","2"
"12/31/2019 5:42:09 AM","12/30/2019 10:42:09 PM","HeroMiners","BLOC","1449176.81154974","0.661","175.4944","65.6605","0.5194","46","12110","4531","36"
"12/31/2019 6:02:44 AM","12/30/2019 11:02:44 PM","MinerRocks","TUBE","615782.180105092","29.98810437","517.361","136.39507784","0.20477498","4870","84017","22150","33"
"12/31/2019 6:02:44 AM","12/30/2019 11:02:44 PM","ZergPool","BTC","1","0.00047178","0.00000000","0.00006117","0.00000005","47178","0","6117","5"
"12/31/2019 6:02:44 AM","12/30/2019 11:02:44 PM","ZergPool","LTC","171.130315735433","0.02487751","0.00000000","0.01195477","0.00000863","14537","0","6986","5"
"12/31/2019 9:49:11 AM","12/31/2019 2:49:11 AM","HeroMiners","BLOC","1450540.20779354","0.6703","178.0942","68.2696","2.6091","46","12278","4706","180"
"12/31/2019 9:49:11 AM","12/31/2019 2:49:11 AM","HeroMiners","UPX","91015002.045538","775.47","3117.8","1235.93","9.36","852","3426","1358","10"
"12/31/2019 9:49:11 AM","12/31/2019 2:49:11 AM","MinerRocks","TUBE","640977.151135097","32.35347383","517.361","138.76044730","2.36536946","5048","80714","21648","369"
"12/31/2019 9:49:11 AM","12/31/2019 2:49:11 AM","SparkPool","CKB","986107.388945332","1.830445","1.830445","2.992546","0.166820","186","186","303","17"
"12/31/2019 9:49:11 AM","12/31/2019 2:49:11 AM","ZergPool","BTC","1","0.00047204","0.00000000","0.00006143","0.00000026","47204","0","6143","26"
"12/31/2019 10:19:19 AM","12/31/2019 3:19:19 AM","HeroMiners","XWP","159033.879152398","0.396385665641","0","0.148936417448","0.024911481060","249","0","94","16"
"12/31/2019 10:19:19 AM","12/31/2019 3:19:19 AM","SparkPool","CKB","998248.24953739","1.852521","1.852521","3.036698","0.044152","186","186","304","4"
"12/31/2019 10:19:19 AM","12/31/2019 3:19:19 AM","ZergPool","BTC","1","0.00047234","0.00000000","0.00006173","0.00000030","47234","0","6173","30"
"12/31/2019 11:52:35 AM","12/31/2019 4:52:35 AM","MinerRocks","TUBE","673936.21888243","32.3666823","517.361","138.77365577","0.01320847","4803","76767","20592","2"
"12/31/2019 11:52:35 AM","12/31/2019 4:52:35 AM","ZergPool","BTC","1","0.00047235","0.00000000","0.00006174","0.00000001","47235","0","6174","1"
"12/31/2019 12:22:40 PM","12/31/2019 5:22:40 AM","HeroMiners","BLOC","1428286.78933811","2.2304","178.0942","69.8297","1.5601","156","12469","4889","109"
"12/31/2019 12:22:40 PM","12/31/2019 5:22:40 AM","MinerRocks","TUBE","672464.805295346","32.48829148","517.361","138.89526495","0.12160918","4831","76935","20655","18"
"12/31/2019 12:22:40 PM","12/31/2019 5:22:40 AM","ZergPool","BTC","1","0.00047252","0.00000000","0.00006191","0.00000017","47252","0","6191","17"
"12/31/2019 12:22:40 PM","12/31/2019 5:22:40 AM","ZergPool","LTC","170.575692963753","0.02499579","0.00000000","0.01207305","0.00011828","14654","0","7078","69"
"12/31/2019 12:53:32 PM","12/31/2019 5:53:32 AM","HeroMiners","BLOC","1428755.26866221","3.7167","178.0942","71.3160","1.4863","260","12465","4991","104"
"12/31/2019 12:53:32 PM","12/31/2019 5:53:32 AM","MinerRocks","TUBE","682386.595344223","32.6362123","517.361","139.04318577","0.14792082","4783","75816","20376","22"
"12/31/2019 1:24:22 PM","12/31/2019 6:24:22 AM","HeroMiners","BLOC","1450969.69571265","5.0779","178.0942","72.6772","1.3612","350","12274","5009","94"
"12/31/2019 1:24:22 PM","12/31/2019 6:24:22 AM","MinerRocks","TUBE","685787.282934696","32.75794271","517.361","139.16491618","0.12173041","4777","75440","20293","18"
"12/31/2019 1:24:22 PM","12/31/2019 6:24:22 AM","ZergPool","BTC","1","0.00047253","0.00000000","0.00006192","0.00000001","47253","0","6192","1"
"12/31/2019 1:55:21 PM","12/31/2019 6:55:21 AM","MinerRocks","TUBE","684221.696360952","32.78100923","517.361","139.18798270","0.02306652","4791","75613","20343","3"
"12/31/2019 1:55:21 PM","12/31/2019 6:55:21 AM","ZergPool","LTC","170.372263395519","0.02502160","0.00000000","0.01209886","0.00002581","14686","0","7101","15"
"12/31/2019 2:26:26 PM","12/31/2019 7:26:26 AM","ZergPool","BTC","1","0.00047261","0.00000000","0.00006200","0.00000008","47261","0","6200","8"
"12/31/2019 2:26:26 PM","12/31/2019 7:26:26 AM","ZergPool","LTC","170.25623563463","0.02502174","0.00000000","0.01209900","0.00000014","14697","0","7106","0"
"12/31/2019 2:56:14 PM","12/31/2019 7:56:14 AM","ZergPool","BTC","1","0.00047264","0.00000000","0.00006203","0.00000003","47264","0","6203","3"
"12/31/2019 3:26:22 PM","12/31/2019 8:26:22 AM","ZergPool","BTC","1","0.00047265","0.00000000","0.00006204","0.00000001","47265","0","6204","1"
"12/31/2019 3:57:06 PM","12/31/2019 8:57:06 AM","ZergPool","BTC","1","0.00047287","0.00000000","0.00006226","0.00000022","47287","0","6226","22"
"12/31/2019 4:28:07 PM","12/31/2019 9:28:07 AM","ZergPool","BTC","1","0.00047290","0.00000000","0.00006229","0.00000003","47290","0","6229","3"
"12/31/2019 4:28:07 PM","12/31/2019 9:28:07 AM","ZergPool","LTC","171.115674195756","0.02506220","0.00000000","0.01213946","0.00004046","14646","0","7094","24"
"12/31/2019 9:35:21 PM","12/31/2019 2:35:21 PM","ZergPool","BTC","1","0.00047305","0.00000000","0.00006244","0.00000015","47305","0","6244","15"
"12/31/2019 9:35:21 PM","12/31/2019 2:35:21 PM","ZergPool","LTC","171.453064723532","0.02512474","0.00000000","0.01220200","0.00006254","14654","0","7117","36"
"12/31/2019 10:06:13 PM","12/31/2019 3:06:13 PM","ZergPool","BTC","1","0.00047311","0.00000000","0.00006250","0.00000006","47311","0","6250","6"
"12/31/2019 10:06:13 PM","12/31/2019 3:06:13 PM","ZergPool","LTC","170.444861087438","0.02515068","0.00000000","0.01222794","0.00002594","14756","0","7174","15"
"12/31/2019 10:36:13 PM","12/31/2019 3:36:13 PM","ZergPool","BTC","1","0.00047313","0.00000000","0.00006252","0.00000002","47313","0","6252","2"
"12/31/2019 11:07:06 PM","12/31/2019 4:07:06 PM","ZergPool","BTC","1","0.00047314","0.00000000","0.00006253","0.00000001","47314","0","6253","1"
"12/31/2019 11:37:59 PM","12/31/2019 4:37:59 PM","ZergPool","LTC","172.875788745786","0.02519876","0.00000000","0.01227602","0.00004808","14576","0","7101","28"
"1/1/2020 1:40:15 AM","12/31/2019 6:40:15 PM","SparkPool","CKB","1000336.02116729","1.875178","1.875178","3.082012","0.045314","187","187","308","5"
"1/1/2020 1:40:15 AM","12/31/2019 6:40:15 PM","SparkPool","BEAM","13388.8045057556","0.049689","110.724396","0.090299","0.000410","371","826992","674","3"
